Datetime,Text,Username,location,hashtags,label
2021-03-11 16:21:27+00:00,"Sepertinya program depopulasi ini gak akan terbendung. Saat gw bicara kebenaran tentang vaksinasi dengan lingkungan sekitar, mereka malah anggap gw orang yang aneh. 😥",Tsabit_Q,Jakarta,,negatif
2021-03-11 16:20:33+00:00,Empat Mantan Presiden AS Promosikan Kampanye Vaksinasi COVID-19 https://t.co/kViJp4nXJa,voaindonesia,"Washington, DC",,positif
2021-03-11 16:16:02+00:00,Vaksinasi massal bagi para seniman dan budayawan agar terus berkarya https://t.co/GKDCCfFzma,Sirambutmerah_,,,positif
2021-03-11 16:13:58+00:00,Pemkot Bogor siapkan vaksinasi COVID-19 bagi 27.500 lansia - ANTARA News Jawa Barat https://t.co/4gNSAsb6n4,Antara_Jabar,Indonesia,,positif
2021-03-11 16:08:23+00:00,Vaksinasi massal bagi para seniman dan budayawan agar terus berkarya https://t.co/csbFmlowfm,ElcapitanoTotti,"Trenggalek, Indonesia",,positif
2021-03-11 16:07:08+00:00,"Pemandu lori Malaysia puji langkah Singapura tawar vaksinasi COVID-19

JOHOR BAHRU, 11 MAC: Langkah Singapura menawarkan vaksin COVID-19 kepada pemandu dan pengiring lori kargo terpilih yang sering memasuki negara itu dapat mengurangkan risiko jangkita..

https://t.co/NE5jqD22Q5 https://t.co/puhcfYH9qZ",myjohorkini,"Johore, Malaysia",,positif
2021-03-11 16:06:17+00:00,Vaksinasi massal bagi para seniman dan budayawan agar terus berkarya https://t.co/avwfoU082Z,Mockingjacks_,,,positif
2021-03-11 16:03:51+00:00,"Mendikbud Nadiem Makarim memastikan pihaknya akan membuka sekolah tingkat PAUD, SD, SMP dan  SMA setelah vaksinasi bagi para pengajar selesai https://t.co/B0Fx0a0Bmb",sobat_jokowi,,,negatif
2021-03-11 15:58:31+00:00,"Mendikbud Nadiem makarim memastikan pihaknya akan membuka sekolah tingkat paud, SD, SMP, dan SMA/SMK setelah vaksinasi covid-19 tenaga pengajar selesai.
@jokowi Lawan Pandemi https://t.co/GpsMWKgZ66",HendriS90,,,negatif
2021-03-11 15:57:41+00:00,Mendikbud Nadiem : Sekolah dibuka usai vaksinasi kampus masih bisa PJJ https://t.co/nE99w92AKy,nafisahtanjung,"Bali, Indonesia",,positif
2021-03-11 15:57:32+00:00,"Mendikbud Nadiem makarim memastikan pihaknya akan membuka sekolah tingkat paud, SD, SMP, dan SMA/SMK setelah vaksinasi covid-19 tenaga pengajar selesai.
@jokowi Lawan Pandemi https://t.co/Btrfo6Zwv1",Devda81,,,negatif
2021-03-11 15:52:56+00:00,"Mau di banding dengan siapapun.. 
Menutut aku  My Presiden lah yang tetbaik...  
Ini moment ketika beliau menghadiri vaksinasi untuk para tokoh lintas agama. 

@jokowi  Lawan pandemi. https://t.co/MT1JHwinFk",MpokMae,,,negatif
2021-03-11 15:52:44+00:00,Hari ini vaksinasi ulama dan tokoh lintas agama yang di tinjau langsung oleh pak @jokowi https://t.co/ZnUibrcABw,Klentingkuniing,"Kota Surabaya, Jawa Timur",,positif
2021-03-11 15:52:41+00:00,"Juru Bicara Pemerintah utk Penanganan Covid-19, Wiku Adisasmito mengatakan program vaksinasi di tataran internasional diwarnai isu penemuan sindikat pemalsuan vaksin Covid-19 Hal ini berhasil diungkap oleh aparat penegak hukum di Afrika Selatan dan China.

@jokowi Lawan Pandemi https://t.co/e3QEz9KbQj",MpokMae,,,negatif
2021-03-11 15:52:35+00:00,Presiden @jokowi bersama Gubernur Jawa Tengah tinjau vaksinasi masal ulama dan tokoh agama di Jawa tengah https://t.co/gK9uRDQBGS,nafisahtanjung,"Bali, Indonesia",,positif
2021-03-11 15:52:28+00:00,Presiden @jokowi tinjau vaksinasi masal ulama dan tokoh agama yang diselenggarakan oleh pemprov Jawa tengah https://t.co/NMHmmuYo5M,sobat_jokowi,,,positif
2021-03-11 15:52:24+00:00,"https://t.co/AfqozFaSBP
Sebanyak 1.600 Tenaga Pendidik dan Dosen IPB Jalani Vaksinasi Covid-19 @humasjabar @PemprovJabar @PemkotaBogor @tweetIPB @AlumniIPB @dprdjawabarat @infobogor @dprdjawabarat https://t.co/iLT1hXISUE",tarungnews2,"Jawa Barat, Indonesia",,positif
2021-03-11 15:52:21+00:00,"Jadi vaksinasi ini kewajiban atau pilihan?

Kalau menjadi kewajiban, apakah itu melanggar hak? 

Inget ya kewajiban = pemaksaan.",ratjunn,"Perth, Western Australia",,negatif
2021-03-11 15:52:02+00:00,kemendikbud kembali'memberikan vaksinasi COVID-19 bagi para guru dan tenaga kependidikan #vaksinasicovid-19 https://t.co/eCECsz6Qii,jpnncom,Indonesia,['vaksinasicovid'],positif
2021-03-11 15:50:50+00:00,Vaksinasi Covid-19 kepada para ulama dan tokoh lintas agama bertujuan agar aktivitas keagamaan berjalan dengan baik https://t.co/61bTUzIN2R,ElcapitanoTotti,"Trenggalek, Indonesia",,netral
2021-03-11 15:50:22+00:00,"Mau di banding dengan siapapun.. 
Menutut aku  My Presiden lah yang tetbaik...  
Ini moment ketika beliau menghadiri vaksinasi untuk para tokoh lintas agama. 

@jokowi  Lawan pandemi. https://t.co/auKMJzOnLX",GueTionghoa,,,negatif
2021-03-11 15:50:08+00:00,"Juru Bicara Pemerintah utk Penanganan Covid-19, Wiku Adisasmito mengatakan program vaksinasi di tataran internasional diwarnai isu penemuan sindikat pemalsuan vaksin Covid-19 Hal ini berhasil diungkap oleh aparat penegak hukum di Afrika Selatan dan China.

@jokowi Lawan Pandemi https://t.co/cBf8ODNtAI",GueTionghoa,,,negatif
2021-03-11 15:49:15+00:00,"Berlanjut, Anggota Yonif RK 751/Vjs Terima Vaksinasi - https://t.co/2J8GQOlkdU via @Shareaholic",martinusnussah,Jawa Barat -Indonesia.,,negatif
2021-03-11 15:48:43+00:00,Vaksinasi Covid-19 kepada para ulama dan tokoh lintas agama bertujuan agar aktivitas keagamaan berjalan dengan baik https://t.co/EbMFXrOAtu,Sirambutmerah_,,,netral
2021-03-11 15:48:32+00:00,"Berlanjut, Anggota Yonif RK 751/Vjs Terima Vaksinasi https://t.co/ePJKXRmwF5",tanhananews,"Jakarta Pusat, DKI Jakarta",,negatif
2021-03-11 15:47:17+00:00,"#VAKSINASI

Dandim 0114 Aceh Jaya Letkol Czi Arif Hidayat yang dikonfirmasi mengatakan ada sebanyak 167 prajurit TNI jajarannya yang akan divaksin.

https://t.co/CnuIWGous0",serambinews,Aceh,['VAKSINASI'],positif
2021-03-11 15:46:53+00:00,"@triandays tri, ikut tim vaksinasi covid nda?",_aintover,,,negatif
2021-03-11 15:46:35+00:00,Vaksinasi Covid-19 kepada para ulama dan tokoh lintas agama bertujuan agar aktivitas keagamaan berjalan dengan baik https://t.co/2oIZ67Bq12,Mockingjacks_,,,netral
2021-03-11 15:46:26+00:00,"Sekolah dibuka usai vaksinasi, kampus masih bisa pjj. https://t.co/2Di6kAJ1De",Klentingkuniing,"Kota Surabaya, Jawa Timur",,positif
2021-03-11 15:46:24+00:00,"Mendikbus, Nadiem Makarim memastikan pihaknya akan membuka sekolah PAUD, SD, SMP, SMA/SMK setelah vaksinasi Covid-19 tenaga pengajar selesai. Hanya Perguruan Tinggi yg masih bisa PJJ slama pandemi. 
@jokowi Lawan Pandemi https://t.co/mKGzLmRBdb",_riverheaven,,,negatif
2021-03-11 15:39:26+00:00,"Ratusan seniman di Daerah Istimewa Yogyakarta (DIY) menjalani vaksinasi Covid-19 di Padepokan Seni Bagong Kussudiardja (PSBK) Kabupaten Bantul, Rabu, 10 Maret 2021. Vaksinasi dihadiri presiden @jokowi  https://t.co/ILvcgU11j0",nafisahtanjung,"Bali, Indonesia",,negatif
2021-03-11 15:39:16+00:00,Siang tadi Pak @jokowi meninjau langsung vaksinasi yang di lakukan ke ulama dan para pemuka agama. https://t.co/HFCpo55QeK,Laju_peTang,"Kota Surabaya, Jawa Timur",,positif
2021-03-11 15:37:31+00:00,"Makin ke sini, laporan soal keamanan vaksin, Sinovac terbilang lebih baik dibanding yang lain. padahal, di awal proses vaksinasi, Sinovac yang paling diragukan.",fachrj,Depok,,netral
2021-03-11 15:36:16+00:00,"PT Dana Tabungan dan Asuransi Pegawai Negeri bkerjasama dengan Perhimpunan Alumni Kolese Kanisius, Yayasan AM64, Panitia CC Alumni Day 2021 menggelar program vaksinasi gratis bagi kelompok masyarakat lanjut usia (lansia), atau yang berusia 60 tahun ke atas https://t.co/VSB8yokmSA",nafisahtanjung,"Bali, Indonesia",,negatif
2021-03-11 15:35:40+00:00,Membaerikan Vaksinasi terhadap seniman &amp; budayawan agar terus bisa merawat semangat berkarya. https://t.co/HaHjmFtAeK,HaleyLuhooo,"Malang, Jawa Timur",,positif
2021-03-11 15:33:23+00:00,"Makin banyak video individu yang dipandang tidak pantas ketakutan pada jarum suntik, mengekspresikan kecemasan yang intensif saat proses vaksinasi (atau kegiatan lain yang melibatkan injeksi ke tubuh manusia) pada dirinya.",AndryWaseso,,,negatif
2021-03-11 15:32:04+00:00,Ekonom: stimulus-vaksinasi-bunga kredit kunci percepat pemulihan ekonomi: Ekonom Fakultas Ekonomika dan Bisnis Universitas Gadjah Mada (UGM) Muhammad Edhie Purnawan mengungkapkan tiga aspek kunci untuk mempercepat pemulihan ekonomi nasional yang… https://t.co/0FdqrArDHr https://t.co/JQy8Z9CU74,antaranews_bali,"Denpasar, Bali",,positif
2021-03-11 15:28:34+00:00,"BANGLI - Kegiatan Penegakan Disiplin Protokol Kesehatan dan pelaksanaan 3M &amp; 3T serta Vaksinasi oleh Satgas Gabungan di wilayah Kodam IX/Udayana yang dilaksanakan oleh Jajaran Kodim 1626/Bangli, pada Kamis (11/3/2021). 

#TNIPolriKawalProkes
#VaksinUntukKita https://t.co/3Y9v4jU4O6",Kodam9Udayana,,"['TNIPolriKawalProkes', 'VaksinUntukKita']",negatif
2021-03-11 15:26:54+00:00,"Puluhan Tenaga Pendidik Menjalani Vaksinasi Covid-19 di RSUD Laswi Cipaku, Bhabinkamtibmas Polsek Paseh Pantau Pelaksanaannya https://t.co/eeZ2zGOrxz 
@polsekpasehbdg @POLRES_BANDUNG #KimCipedes",kimcipedes,"Sukajadi, Indonesia",['KimCipedes'],positif
2021-03-11 15:26:32+00:00,"Kepedulian Terhadap Tenaga Pendidik, Danrem 061/SK Pantau Vaksinasi Untuk Dosen dan Guru

#TNIADMengabdiDanMembangunBersamaRakyat https://t.co/m0DNKTlRVr",17_koramil,,['TNIADMengabdiDanMembangunBersamaRakyat'],positif
2021-03-11 15:25:33+00:00,"BULELENG - Kegiatan Penegakan Disiplin Protokol Kesehatan dan pelaksanaan 3M &amp; 3T serta Vaksinasi oleh Satgas Gabungan di wilayah Kodam IX/Udayana yang dilaksanakan oleh Jajaran Kodim 1609/Buleleng, pada Kamis (11/3/2021). 

#TNIPolriKawalProkes
#VaksinUntukKita https://t.co/okT9CWVtbc",Kodam9Udayana,,"['TNIPolriKawalProkes', 'VaksinUntukKita']",negatif
2021-03-11 15:25:09+00:00,"Saya tak akan ikut dalam perdebatan itu. Tapi, ini: jika yg mampu secara ekonomi saja dapat vaksinasi gratis, dan dapat bingkisan pulak, semoga esok para lumpen, lansia di Panti Jompo, para waria, PSK &amp; pengangguran, mendptkan hal yg sama jg. Semoga saja, entah itu 10 tahun lagi~",aarfrian,Indonesia,,positif
2021-03-11 15:22:31+00:00,"GIANYAR - Kegiatan Penegakan Disiplin Protokol Kesehatan dan pelaksanaan 3M &amp; 3T serta Vaksinasi oleh Satgas Gabungan di wilayah Kodam IX/Udayana yang dilaksanakan oleh Jajaran Kodim 1616/Gianyar, pada Kamis (11/3/2021). 

#TNIPolriKawalProkes
#VaksinUntukKita https://t.co/piVM0Ix3aC",Kodam9Udayana,,"['TNIPolriKawalProkes', 'VaksinUntukKita']",negatif
2021-03-11 15:22:21+00:00,@ngopiiii_ @jokowi Tidak iri sama sekali.. Malah vaksinasi di malaysia di jangka selesai dulu dari indonesia,paraben13,,,netral
2021-03-11 15:21:06+00:00,Babinsa Koramil 21 Juwiring Dampingi Kegiatan Vaksinasi Bagi Lansia https://t.co/ai11vXBBnh https://t.co/bqNo0z0SKA,17_koramil,,,positif
2021-03-11 15:20:23+00:00,"(11). Salah satunya menggratiskan biaya vaksinasi.
Ia pun mengimbau mayarakat untuk tidak membeli vaksin yang ditawarkan siapapun.",HMJM_UNIMUS,"Semarang, Jawa Tengah",,negatif
2021-03-11 15:20:21+00:00,"KARANGASEM - Kegiatan Penegakan Disiplin Protokol Kesehatan dan pelaksanaan 3M &amp; 3T serta Vaksinasi oleh Satgas Gabungan di wilayah Kodam IX/Udayana yang dilaksanakan oleh Jajaran Kodim 1623/Karangasem, pada Kamis (11/3/2021). 

#TNIPolriKawalProkes
#VaksinUntukKita https://t.co/8AnrQxHmPS",Kodam9Udayana,,"['TNIPolriKawalProkes', 'VaksinUntukKita']",negatif
2021-03-11 15:19:30+00:00,"Persiapan 102 Fasilitas Kesehatan Milik TNI AD Menjadi Titik Pelaksanaan Vaksinasi Covid-19⁣⁣⁣⁣⁣
⁣⁣⁣⁣⁣
⁣⁣⁣⁣⁣#TNIADMengabdiDanMembangunBersamaRakyat https://t.co/jN6xoEvrEV",17_koramil,,['TNIADMengabdiDanMembangunBersamaRakyat'],negatif
2021-03-11 15:18:59+00:00,Sebanyak 257 orang telah disuntik vaksin pada vaksinasi hari pertama yang digelar pada 8 Maret 2021 lalu. https://t.co/13CPLmlXUH,detikcom,"Jakarta, Indonesia",,positif
2021-03-11 15:18:45+00:00,"(9). Untuk mencegah beredarnya vaksin COVID-19 palsu di Indonesia, Kepolisian RI dan TNI tengah bersiaga penuh. Polri dan TNI akan mengamankan segala bentuk aktivitas terkait vaksinasi di Tanah Air. Sementara itu,",HMJM_UNIMUS,"Semarang, Jawa Tengah",,positif
2021-03-11 15:18:29+00:00,"@FirzaHusain Setuju kakak, demokrat akan nyungsep sendiri, vaksinasi jauh lebih berguna 👍",AzzizzahNur,"Jakarta Selatan, DKI Jakarta",,negatif
2021-03-11 15:17:27+00:00,"KLUNGKUNG - Kegiatan Penegakan Disiplin Protokol Kesehatan dan pelaksanaan 3M &amp; 3T serta Vaksinasi oleh Satgas Gabungan di wilayah Kodam IX/Udayana yang dilaksanakan oleh Jajaran Kodim 1610/Klungkung, pada Kamis (11/3/2021). 

#TNIPolriKawalProkes
#VaksinUntukKita https://t.co/DdRjBUPpoU",Kodam9Udayana,,"['TNIPolriKawalProkes', 'VaksinUntukKita']",negatif
2021-03-11 15:12:48+00:00,"Kira - kira kapan sekolah bisa masuk, semoga vaksinasi cepat selesai https://t.co/tEWnWiuM4k",trenzsolo,"Surakarta, Jawa Tengah",,negatif
2021-03-11 15:10:03+00:00,"Pada hari Rabu, 10 Maret 2021, Provinsi Jawa Tengah menggelar vaksinasi massal bagi para ulama, tokoh lintas agama, hingga sejumlah santri pondok pesantren setempat. Yang dilaksanakan di Masjid Agung Jawa Tengah
@jokowi Lawan Pandemi https://t.co/zggTx9ADQt",_riverheaven,,,netral
2021-03-11 15:09:24+00:00,"Bagi yg selamat setelah pandemi setahun tetap waspada ya sob, sabar, tetap taat prokes, April mulai vaksinasi massal, kita sukseskan,  masalah Demokrat biar menjadi urusannya sendiri, lambat laun akan tenggelam dgn euforia vaksinasi massal, moment kebangkitan ekonomi kita 🙏🙏🙏",FirzaHusain,Jakarta Raya,,positif
2021-03-11 15:08:03+00:00,"dan seberapa penting vaksinasi langsung aja di cek infografis diatas‼️‼️

#ProjectAngkatanKesmas2019 #VaksinCovid19 #SatuDalamJarak https://t.co/fMyXdIsSnZ",gweentilatte,,"['ProjectAngkatanKesmas2019', 'VaksinCovid19', 'SatuDalamJarak']",negatif
2021-03-11 15:06:19+00:00,"JEMBRANA - Kegiatan Penegakan Disiplin Protokol Kesehatan dan pelaksanaan 3M &amp; 3T serta Vaksinasi oleh Satgas Gabungan di wilayah Kodam IX/Udayana yang dilaksanakan oleh Jajaran Kodim 1617/Jembrana, pada Kamis (11/3/2021). 

#TNIPolriKawalProkes
#VaksinUntukKita https://t.co/R2UY26Dwhk",Kodam9Udayana,,"['TNIPolriKawalProkes', 'VaksinUntukKita']",negatif
2021-03-11 15:02:02+00:00,Erick Thohir Tinjau Pemberian Vaksinasi COVID-19 untuk Difabel https://t.co/75o6XVwglq #TempoFoto,tempodotco,Indonesia,['TempoFoto'],netral
2021-03-11 15:00:00+00:00,Wali Kota Makassar Bakal Melibatkan Ojol Dalam Festival Vaksinasi Covid-19 https://t.co/AQnzZSC1R5 via @transonlinecom,transonlinecom,Indonesia,,negatif
2021-03-11 14:59:23+00:00,"Vaksinasi - Jamrud. Tolong jangan baca judul lagunya aja
https://t.co/0QVzOTT2Rr",abahkendi,Indonesia,,positif
2021-03-11 14:56:06+00:00,Vaksinasi ulama dan tokoh lintas agama berjalan dengan baik https://t.co/ZdLtbM3lub,naypsha,,,positif
2021-03-11 14:55:45+00:00,Vaksinasi seniman dan budayawan https://t.co/jsHBTiqHuL,naypsha,,,netral
2021-03-11 14:55:13+00:00,Vaksinasi massal bagi para ulama dan tokoh agama dilaksanakan bertujuan agar aktivitas keagamaan berjalan baik https://t.co/Q2lhjwOR3D,kentung_mbah,,,netral
2021-03-11 14:54:10+00:00,"Daftar vaksinasi Covid-19 di kaunter bergerak ‘Sayangi Kluang’

KLUANG, 11 MAC: Ahli parlimen Kluang, Wong Shu Qi meneruskan inisiatif bertemu rakyat secara bersemuka melalui program kaunter bergerak ‘Sayangi Kluang”. 

https://t.co/nTiJxHORha https://t.co/T7V8a2NMF0",myjohorkini,"Johore, Malaysia",,positif
2021-03-11 14:51:51+00:00,@dr_koko28 Vaksinasi sekarang sudah sampai 200-300 ribu/hari ya dok...🤔,Alva1588,,,positif
2021-03-11 14:51:49+00:00,presiden @jokowi meninjau vaksinasi bagi ulama dan tokoh lintas agama di Jawa Tengah https://t.co/8mKS94A8yr,Shintaakamu,"Tulungagung, Indonesia",,positif
2021-03-11 14:50:44+00:00,"Marzuki Mohammad atau Kill The DJ turut serta mengikuti vaksinasi mengatakan, sejak dulu ia dan kawan²nya menyuarakan agar masyarakat bisa mendapatkan vaksin gratis. Karena itu ketika vaksin sudah diberikan gratis, maka tidak ada alasan untuk menolaknya.

Jokowi Lawan Pandemi https://t.co/pxu8RiGTgH",kentung_mbah,,,negatif
2021-03-11 14:50:07+00:00,"Syarat dan Ketentuan berlaku.

1. Pola hidup sehat jadi budaya.
2. Daya dukung lingkungan dioptimalkan.
3. Kapasitas faskes (Puskesmas dan RS) untuk 3T setiap daerah di-upgrade.
4. Evaluasi sero-epidemiologi tiap bulan.
5. Vaksinasi 300k-500k per hari.

Prediksi : 159 hari cukup. https://t.co/jcs93pSBld",dr_koko28,"Menteng, Indonesia",,positif
2021-03-11 14:49:56+00:00,"Vaksinasi massal bagi para seniman dan budayawan agar terus berkarya

Jokowi Lawan Pandemi https://t.co/O1cR5advCk",kentung_mbah,,,negatif
2021-03-11 14:45:04+00:00,/kle link daftar vaksinasi c0vid utk daerah buleleng apa ya?,TimpalBali,Balifornia,,negatif
2021-03-11 14:44:39+00:00,"Vaksin COVID-19 adalah percuma untuk semua penduduk di Malaysia termasuk bukan warganegara.

Daftar untuk vaksinasi, muat turun MySejahtera: https://t.co/axxzkn07oE

#PKPB
#KitaTeguhKitaMenang
#KomunikasiKita
#PsaCOVID19RTM https://t.co/D1Jz9to0C0",RTM_Malaysia,"Angkasapuri, Kuala Lumpur","['PKPB', 'KitaTeguhKitaMenang', 'KomunikasiKita', 'PsaCOVID19RTM']",negatif
2021-03-11 14:42:29+00:00,"Ketahui Efek Khusus Vaksin Covid-19 AstraZeneca, 1,1 juta Dosis Ada di Indonesia #Vaksin #PenerimaVaksinCovid19 #RawatInap #Vaksinasi #Dosis https://t.co/FzOlAmNgS0 https://t.co/6Hf909lFFo",BacaDiBaBe,Indonesia,"['Vaksin', 'PenerimaVaksinCovid19', 'RawatInap', 'Vaksinasi', 'Dosis']",positif
2021-03-11 14:40:00+00:00,"Halodoc Buka Pos Vaksinasi Drive Thru di Cengkareng, Didukung Kemenkes hingga Gojek https://t.co/TGPkAXpI4v via @transonlinecom",transonlinecom,Indonesia,,positif
2021-03-11 14:38:26+00:00,Data Jumlah Harian Penerima Vaksinasi Covid-19 11 Maret 2021 https://t.co/ZnZtpN49Ne https://t.co/zi384CrWUF,Beritasatu,Jakarta,,negatif
2021-03-11 14:37:22+00:00,"Vaksinasi massal bagi ulama dan tokoh agama agar aktivitas keagamaan berjalan baik

Jokowi Lawan Pandemi https://t.co/vzfhTH4JFj",KharismaSang,,,negatif
2021-03-11 14:36:16+00:00,"@ainurohman Betul...
Khususnya saat vaksinasi Covid sekarang ini.
Namun masih banyak orang sekitat yg mentertawakan",HoofdbureauID,Rumah Teman,,negatif
2021-03-11 14:35:23+00:00,"Vaksin COVID-19 adalah percuma untuk semua penduduk di Malaysia termasuk bukan warganegara.

Daftar untuk vaksinasi, muat turun MySejahtera: https://t.co/dWtULEIulV
 #LindungDiriLindungSemua https://t.co/SsHWY2tC2H https://t.co/YWp67YXtz7",bidayuhfm,,['LindungDiriLindungSemua'],negatif
2021-03-11 14:34:37+00:00,@YustinaRahayu3 Padahal sebentar lagi vaksinasi massal 😰😰,FirzaHusain,Jakarta Raya,,netral
2021-03-11 14:32:17+00:00,"Jokowi ""Vaksinasi tokoh agama dan para ulama, agar aktivitas keagamaan berjalan dengan baik "" https://t.co/9b62B0gI7R",Panjiseta1,"Surakarta, Jawa Tengah",,positif
2021-03-11 14:31:41+00:00,"@HalodocID aku mau tanya tentang vaksinasi drive thru halodoc, itu hrs naik mobil ato naik motor jg bisa ya? Tq",GavrilaMarta,Indonesia,,positif
2021-03-11 14:31:04+00:00,presiden @jokowi meninjau vaksinasi bagi ulama dan tokoh lintas agama https://t.co/w5qAZbQ5qq,arauna_kefira,"Pare, East Java",,positif
2021-03-11 14:31:01+00:00,"Gatot kaca divaksin dalam program vaksinasi para seniman dan budayawan 

Jokowi menyampaikan ""kita harus terus merawat semangat untuk bekarya . . "" https://t.co/gLiap2tApI",Panjiseta1,"Surakarta, Jawa Tengah",,positif
2021-03-11 14:30:55+00:00,"Berikut Data Perkembangan Covid-19 Kabupaten Demak Kamis, 11 Maret 2021.
.
Informasi mengenai Covid-19 Kabupaten Demak dapat diakses melalui website https://t.co/pcMeXCHyoi.

#demak #dinkominfo_dmk #Sedulur_Kom  #5M #vaksinasi #vaksincovid19 https://t.co/6vRLGvoyIk",kominfo_demak,Sultan Hadiwijaya 4 Demak,"['demak', 'dinkominfo_dmk', 'Sedulur_Kom', '5M', 'vaksinasi', 'vaksincovid19']",negatif
2021-03-11 14:26:45+00:00,"Vaksinasi para seniman dan budayawan 

Jokowi : ""Merawat Semangat untuk terus berkarya"" https://t.co/ESs8VnT9Uf",Bint4ng211,"Surakarta, Jawa Tengah",,positif
2021-03-11 14:26:32+00:00,"Saat ini Pemkot Semarang fokus pada vaksinasi TNI, Polri, ASN, dan pekerja publik. #kumparanNEWS https://t.co/ZWFvzlYxm0",kumparan,,['kumparanNEWS'],positif
2021-03-11 14:26:03+00:00,Presiden @jokowi ingin kelompok difabel juga mendapatkan prioritas vaksinasi. https://t.co/sZ2yJhvzdu,IdamanCapres,,,negatif
2021-03-11 14:25:31+00:00,"Program vaksinasi tokoh lintas agama
Agar aktivitas keagamaan berjalan baik

Jokowi Lawan Pandemi https://t.co/yQC2D8KGpJ",Bint4ng211,"Surakarta, Jawa Tengah",,negatif
2021-03-11 14:24:33+00:00,"Beginilah suasana kegiatan vaksinasi massal bagi para ulama, tokoh lintas agama, dan santri pondok pesantren di kompleks Masjid Agung Jawa Tengah, Semarang yang saya saksikan siang ini.
#PDIPerjuangan https://t.co/5R2WP8eMEH",Ijanjaelani95,"Sukabumi, Indonesia",['PDIPerjuangan'],positif
2021-03-11 14:23:01+00:00,"Terkait Vaksinasi Covid 19, Forum Aktivis Tangerang Raya Menilai Pemkot Tangerang Dinilai Abaikan Instruksi Mendagri https://t.co/kliEIhaP6H",NewsDimensi,DKI Jakarta,,positif
